Name,Number of Sentence,Number of Words,Number of Paragraph,Words per Sentence (%),Number of Characters,Character per Words (%),Sentence per Paragraph (%),Number of Sylables,Syllables per Word (%),Number of Monosyllable,Monosyllable per Word (%),Disyllable per Word (%),Number of Complex Words,Complex Words per Word (%),Number of Advance Words,Advance Words per Words (%),Number of Common Words,Common Words per Words (%),Verbs per Words (%),Verbs per Sentences (%),Ditransverbs per Sentences (%),Transverbs per Sentences (%),Intransitverbs per Sentences (%),Auxverbs per Sentences (%),Conjuctions per Sentences (%),Nouns per Words (%),Nouns per Sentence (%),Puctuation per Sentence,Adjective per Word (%),Adjective per Sentence (%),Adpositions per Sentences (%),Adverb per Sentence (%),Pronoun per Sentence (%),Number of Unknown Words,Unknown Words per Words (%),Dale Chall Score,Flesch Reading Ease Score,New Flesch Reading Ease Score,Gunning Fog Score,SMOG Score,FORCAST Score,ARI Score,Coleman Liau Score,LIX Score,RIX Score,Powers Sumner Kearl,Spache Score,Linsear Write,Future Perfect Progressive (%),Past Simple (%),Present Perfect Progressive (%),Future Progressive (%),Past Perfect Progressive (%),Past Progressive (%),Future Simple (%),Future Perfect (%),Present Simple (%),Past Perfect (%),Present Progressive (%),Present Perfect (%),Level
Don-Delillo-Running-Dog-Vintage-_1989_,11107,38545,7780,347.0334023588728,196386,509.4979893630821,142.76349614395886,64029,166.1149306005967,21015,54.520690102477616,30.24516798547153,5872,15.23414191205085,1053,2.7318718381112985,12977,33.667142301206376,22.467246076015048,77.96884847393535,0.009003331232556045,26.604843792203113,51.26496803817412,0.10803997479067254,0.10803997479067254,33.69568037358931,116.93526604843792,0.02700999369766813,10.14658191723959,35.21202845052669,1.7286395966507606,11.623300621229856,30.881426127667236,16,0.04150992346607861,10.646086798209513,62.77937967795268,52.13919443991917,7.481790374255833,6.693750528833357,11.821896484628358,4.302522310795531,5.629043455701126,18.70447593563958,18.70447593563958,10.625321329362352,6.518204748155313,233.16457024257357,0.0,1.3685063473485188,0.009003331232556045,0.01800666246511209,0.14405329972089673,0.4051499054650221,0.3061132619069055,0.09003331232556046,5.861168632393984,1.0623930854416133,0.18006662465112092,0.0,7
DUBLINERS James Joyce,7821,41968,9679,536.60657204961,204378,486.98532215020964,80.80380204566588,65532,156.14754098360658,25404,60.531833778116656,26.310522302706822,5522,13.157643919176516,812,1.9348074723598927,14030,33.43023255813954,21.45682424704537,115.13872906277969,0.012786088735455826,40.59583173507224,74.3511059966756,1.726121979286536,0.0,28.56938619900877,153.30520393811534,0.07671653241273495,9.147445672893634,49.08579465541491,2.6339342795039,19.3325661680092,62.17874952052167,23,0.054803659931376286,10.777523138806377,69.28762362156533,59.826845504905,7.4094838558690475,6.440995476103536,10.9202249332825,4.190041533522926,7.318591307662983,18.523709639672614,18.523709639672614,10.319293027808694,6.767014882412586,220.84394729317575,0.038358266206367474,8.656182073903592,0.02557217747091165,0.12786088735455822,1.3425393172228617,2.4293568597366058,1.738908068021992,0.29408004091548395,13.834548011763198,10.152154455951925,0.2045774197672932,0.0,7
Gabriel Garcia Marquez One Hundred Years of Solitude 2014,7558,69264,5622,916.4329187615773,407073,587.7122314622312,134.4361437210957,131912,190.44814044814044,30183,43.57674982674983,31.265881265881273,17425,25.15736890736891,1879,2.7128089628089627,26154,37.75987525987526,24.461480711480714,224.17306165652286,0.013231013495633765,94.6679015612596,129.33315691982006,1.243715268589574,0.026462026991267533,41.49630399630399,380.28578989150566,0.013231013495633765,11.088011088011088,101.61418364646731,4.313310399576607,20.71976713416248,100.02646202699124,16,0.023100023100023098,10.28226642417144,36.41407905544318,28.860428847542963,13.728679237993871,7.11424051946104,13.463487525987524,10.833410695678992,15.527564680064676,34.321698094984676,34.321698094984676,12.1754752011869,6.871574060391737,433.12754721067216,0.013231013495633765,0.22492722942577406,0.0,0.013231013495633765,0.026462026991267533,0.06615506747816884,0.09261709446943636,0.039693040486901296,0.5821645938078857,0.5292405398253507,0.013231013495633765,0.0,7
Economist 2nd 20,2061,19350,1817,938.8646288209607,117023,604.7700258397932,113.42872867363786,38351,198.19638242894055,7638,39.472868217054256,33.46770025839793,5236,27.059431524547804,559,2.888888888888889,4413,22.806201550387602,17.689922480620154,166.0844250363901,0.0,66.95778748180496,98.20475497331392,0.0970402717127608,0.0485201358563804,39.81912144702842,373.8476467734109,0.1940805434255216,13.085271317829454,122.85298398835516,3.299369238233868,25.42455118874333,112.32411450752062,17,0.08785529715762272,12.654577631088994,29.63138448258357,22.070640296537018,14.579231125102966,7.26123685505555,14.07906976744186,11.748991361159066,16.607733333333332,36.448077812757404,36.448077812757404,12.545472081739506,8.12491767374158,129.52811782945736,0.0970402717127608,2.6200873362445414,0.9218825812712276,0.3396409509946628,0.5822416302765648,0.6792819019893256,2.6686074721009216,1.6496846191169336,14.50752062105774,6.7928190198932565,2.7171276079573023,0.0,7
Economist 1st 20,1511,13882,1353,918.7293183322304,84997,612.2820919175913,111.67775314116777,27847,200.5978965566921,5572,40.13830860106613,31.39317101282236,3952,28.46852038611151,435,3.1335542429044807,3038,21.88445468952601,18.722086154732747,172.00529450694904,0.0,70.01985440105891,101.12508272667108,0.06618133686300462,0.0,37.73231522835327,346.65784248841834,0.06618133686300462,12.721509868894973,116.87624090006621,3.57379219060225,23.89146260754467,128.98742554599602,5,0.036017864860971034,12.79013434641663,27.804076931966357,23.3390528720326,15.062325427773528,7.2377479183736435,13.97925370984008,12.002133120979693,16.98034577150266,37.655813569433825,37.655813569433825,12.639075702991967,8.176137190640867,87.16854055611584,0.3309066843150232,5.956320317670418,1.3898080741230974,0.4632693580410324,1.1912640635340834,1.7207147584381206,4.897418927862344,2.7796161482461947,22.567835870284576,14.162806088682993,2.7134348113831903,0.0,7
Jean-Genet_-Bernard-Frechtman_-Jean-Paul-Sartre-The-Thief’s-Journal-Grove-Press-_1994_,7194,39477,5653,548.7489574645539,219051,554.8825898624515,127.25986202016628,71429,180.9382678521671,18805,47.635331965448245,31.11178660992477,8390,21.252881424627,1340,3.3943815386174228,13711,34.73161587759961,26.075942954125185,143.09146510981375,0.0,60.50875729774814,82.45760355852099,0.11120378092855156,0.0,38.10319933125618,209.0909090909091,0.09730330831248264,12.564277933986876,68.94634417570198,3.085904920767306,16.819571865443425,26.160689463441766,36,0.09119233984345317,10.578057335829438,48.19142347880146,39.082093894486505,10.696148399709015,6.963508598497741,12.854700205182764,7.4487147698442335,11.43300858727867,26.740370999272532,26.740370999272532,11.456717876181026,6.6749937365689425,245.64637586442745,0.02780094523213789,1.05643591882124,0.013900472616068943,0.041701417848206836,0.09730330831248264,0.19460661662496528,0.542118432026689,0.31971087016958577,3.377814845704754,1.2371420628301362,0.27800945232137897,0.0,7
McCarthy_-Cormac_-McCarthy_-Cormac-The-crossing-Knopf-Doubleday-Publishing-Group_A.A,13559,77517,11948,571.7014529095068,365033,470.9070268457242,113.48342818881821,116100,149.77359804946008,47656,61.47812737851051,29.268418540449193,7173,9.253454081040287,1575,2.0318123766399627,32595,42.048840899415616,28.3821613323529,162.26122870418172,0.01475035032082012,53.934655948078785,108.26019617965929,3.5474592521572386,0.00737517516041006,35.58703252189842,203.45158197507192,0.01475035032082012,7.2771134073816075,41.60336307987315,3.348329522826167,21.203628586178922,32.06726159746294,1031,1.3300308319465408,9.43405194262539,74.32376630312524,60.98375593120686,5.988187444054142,6.3994943427584685,10.778280893223425,3.608228228981144,6.711805668434021,14.970468610135354,14.970468610135354,10.056582441614033,6.102753804268423,453.76277603622435,0.01475035032082012,6.195147134744451,0.0,0.02212552548123018,0.7817685670034663,1.3496570543550408,0.8555203186075669,0.1475035032082012,6.586031418246182,6.881038424662586,0.11800280256656095,0.0,7
Moby Dick Herman Melville,629,3564,851,566.6136724960254,20553,576.6835016835016,73.91304347826086,5970,167.50841750841752,2052,57.57575757575758,23.540965207631874,673,18.88327721661055,63,1.7676767676767675,462,12.962962962962965,12.87878787878788,72.97297297297297,0.0,27.34499205087441,43.72019077901431,0.0,0.0,29.797979797979803,168.83942766295706,2.2257551669316373,6.0886644219977555,34.49920508744038,0.9538950715421304,9.379968203497617,116.53418124006359,3,0.08417508417508418,14.024188529706178,59.37175001204418,54.79550758780172,9.819765576628322,6.567530340063379,11.363636363636365,8.564861291773052,12.88497194163861,24.549413941570805,24.549413941570805,10.859558433834906,8.481639580757227,16.785664983164985,0.1589825119236884,5.723370429252782,0.4769475357710651,0.6359300476947536,0.3179650238473768,1.1128775834658189,5.246422893481716,3.4976152623211445,74.40381558028616,6.8362480127186025,1.5898251192368835,0.0,3
Oxford-world_s-classics-_Oxford-University-Press__-Franz-Kafka-_-Ritchie-Robertson-_-Anthea-Bell-The,9401,60247,6097,640.8573556004679,321922,534.3369794346606,154.1905855338691,104610,173.63520175278438,31216,51.81336830049629,29.042109980579944,11534,19.144521718923762,1708,2.834995933407473,23119,38.37369495576543,27.096784902152805,173.65173917668332,0.03191149877672588,62.855015423891075,110.5733432613552,2.818849058610786,0.03191149877672588,31.324381296994037,200.74460163812358,0.09573449633017764,10.533304562882801,67.50345707903415,3.680459525582385,48.143814487820464,64.06765237740666,21,0.034856507377960734,10.04865881486247,53.43491715779968,44.82787375314882,10.221238109971377,6.802103300786436,12.227994754925554,6.9415585093748575,11.000201835776052,25.55309527492844,25.55309527492844,11.196088702408852,6.4877944139038,349.94574335651566,0.0,0.14892032762472074,0.010637166258908624,0.0,0.02127433251781725,0.08509733007126899,0.1170088288479949,0.1595574938836294,1.3083714498457613,0.4893096479097968,0.1170088288479949,0.0,7
Don-DeLillo-White-Noise-_Penguin-Great-Books-of-the-20th-Century_-Penguin-_Non-Classics_-_1999_,13305,55566,9604,417.63246899661766,293985,529.073534175575,138.53602665556016,94397,169.8826620595328,29247,52.634704675521014,30.759817154374986,9227,16.60547817010402,1630,2.933448511679804,19887,35.78987150415722,23.922902494331066,99.9098083427283,0.0,34.17512213453589,65.65952649379932,0.2856069146937242,0.030063885757234118,37.08202857862722,154.86659150695232,0.09019165727170236,12.261094914156141,51.206313416009024,2.5554302893649004,12.717023675310035,21.924088688462984,4,0.007198646654428969,10.345924994115896,58.87529833731961,48.40692321584242,8.31272114402808,6.7695607963453375,12.104794298671848,5.5775258046526694,8.221952272972679,20.7818028600702,20.7818028600702,10.851679184588113,6.429565824145016,341.844981643451,0.09770762871101092,8.342728297632469,0.08267568583239382,0.12777151446824506,1.3152950018789928,2.532882375046975,1.7888012025554303,0.42841037204058624,26.636602780909435,7.0650131529500175,1.3228109733183009,0.0,7
Audrey-Niffenegger-The-Time-Traveler_s-Wife-Houghton-Mifflin-Harcourt-_2004_,22476,82449,14606,366.8312867058195,395912,480.19017817074797,153.88196631521294,125231,151.8890465621172,50618,61.39310361556842,28.25746825310193,8533,10.34942813132967,1501,1.8205193513565965,30543,37.04471855328749,25.959077732901548,95.22601886456663,0.0,32.412350952126715,62.76027762947144,0.25805303434774873,0.05339028296849973,28.104646508750864,103.096636412173,0.2847481758319986,9.271185823963906,34.00961025093433,2.8029898558462363,12.760277629471435,43.64655632674853,120,0.14554451842957464,10.122587258641992,74.6135290483848,62.92723512122983,5.607096399355147,6.40324388125939,10.791034457664738,3.0211138253713297,4.3660779390896165,14.017740998387866,14.017740998387866,9.993446359633461,6.265198935544468,465.9631048284394,0.01334757074212493,0.6228866346324969,0.05339028296849973,0.05783947321587471,0.08008542445274959,0.12902651717387434,0.2847481758319986,0.12457732692649935,6.197722014593344,0.6985228688378715,0.4271222637479978,0.0,6
Connect-eBooks-Classics_-Jane-Austen-Pride-and-Prejudice-Sony-CONNECT-Inc.,8846,52753,6650,596.3486321501243,309168,586.0671431008664,133.02255639097746,102153,193.64396337649043,22007,41.71705874547418,31.501525979565137,14128,26.781415274960672,1652,3.1315754554243362,19105,36.21594980380263,25.935965727067657,154.66877684829305,0.033913633280578795,56.92968573366494,97.6147411259326,0.04521817770743839,0.011304544426859598,32.098648418099444,191.41985078001358,0.30522269952520914,11.506454609216538,68.61858467103775,2.215690707664481,28.634411033235363,70.38209360162786,23,0.04359941614694899,10.367290447526027,36.95926836716535,29.13563831768948,13.097960638584766,7.181492840644085,13.742441188178873,9.155505600801426,13.697208499990511,32.744901596461915,32.744901596461915,12.071859569443113,6.610873960989835,332.3680344245825,0.022609088853719195,0.7800135654533122,0.022609088853719195,0.04521817770743839,0.14695907754917475,0.056522722134297994,0.45218177707438395,0.056522722134297994,3.2104906172281256,1.1191498982591002,0.09043635541487678,0.0,6
Robert-Langdon-Series-Book-2_-Dan-Brown-The-Da-Vinci-Code-_Robert-Langdon-Series_-Knopf-Doubleday-Pu,17641,81893,12565,464.21971543563285,452630,552.7090227491972,140.39793076004776,144976,177.03100387090473,38880,47.476585300330925,34.030991659848816,15144,18.492423039820245,2210,2.6986433516906208,23608,28.82786074511864,22.620981036230198,105.01105379513632,0.0,40.09409897398107,64.8149197891276,0.10770364491808854,0.011337225780851423,31.514293040919252,146.29556147610683,0.0453489031234057,10.041151258349313,46.61300379797064,3.2424465733235075,16.348279575987757,71.34516183889802,186,0.22712563955405224,11.468333767201841,52.35494061354294,39.68622978355748,9.253848077670632,6.9695118604056,12.87851220495036,6.923693548665353,10.322999523768818,23.13462019417657,23.13462019417657,11.213173614735089,7.056821274577388,557.3855477269118,0.10203503202766284,10.282863783232244,0.14738393515106854,0.1360467093702171,1.6835780284564366,3.044045122158608,2.307125446403265,0.6575590952893827,28.717192902896663,13.145513292897231,1.0316875460574797,0.0,6
L.M.-Montgomery-Rainbow-Valley-_Anne-of-Green-Gables_-No.-7_,9289,42649,6644,459.13446011411344,214691,503.39046636497926,139.81035520770618,68142,159.77396890900138,24915,58.418720251354074,27.801355248657647,5877,13.779924499988278,722,1.692888461628643,16487,38.65741283500199,24.178761518441227,111.01302615997416,0.0,36.88233394337389,74.00150715900527,1.0550113036925397,0.06459252879750242,27.04635513142161,124.17913661319841,0.053827107331252025,11.181973786020775,51.34029497254817,2.91742921735386,18.150500592098183,74.63666702551404,29,0.06799690496846351,9.913725205569786,67.0060075328266,57.23431891175692,7.348507640451766,6.531909387936473,11.237191962296887,4.575363266361087,7.352446247274263,18.371269101129414,18.371269101129414,10.424022195328345,6.244644844267914,237.14413397735,0.02153084293250081,0.2799009581225105,0.0,0.010765421466250405,0.04306168586500162,0.07535795026375282,0.13995047906125524,0.053827107331252025,2.346861879642588,0.5382710733125202,0.06459252879750242,0.0,6
WHY THE CRICKET CHIRPS,69,307,58,444.92753623188406,1554,506.1889250814332,118.96551724137932,422,137.45928338762218,206,67.10097719869707,29.967426710097733,9,2.931596091205212,5,1.6286644951140066,134,43.648208469055376,25.732899022801305,114.4927536231884,0.0,24.63768115942029,89.8550724637681,0.0,0.0,30.944625407166125,137.68115942028984,0.0,12.052117263843648,53.62318840579711,1.4492753623188406,26.08695652173913,18.84057971014493,0,0.0,9.118631940707171,86.02843176131806,71.261448047963,2.952348581409621,6.1416089572686925,9.93485342019544,4.636136052494926,7.3111400651465726,7.380871453524053,7.380871453524053,9.397651017325213,5.818209224378037,1.8408794788273608,0.0,43.47826086956522,0.0,1.4492753623188406,5.797101449275362,4.3478260869565215,4.3478260869565215,1.4492753623188406,21.73913043478261,11.594202898550725,5.797101449275362,0.0,0
WHEN DO HIPPOS PLAY?,22,144,29,654.5454545454546,755,524.3055555555555,75.86206896551724,213,147.91666666666669,87,60.41666666666666,31.25,12,8.333333333333332,2,1.3888888888888888,59,40.97222222222222,29.16666666666667,190.9090909090909,0.0,45.45454545454545,145.45454545454547,0.0,0.0,35.41666666666667,231.81818181818184,0.0,6.25,40.90909090909091,4.545454545454546,27.27272727272727,22.72727272727273,0,0.0,9.645140656565658,75.05386363636364,58.445613636363646,5.951515151515152,6.446012188022555,10.9375,6.537518939393941,10.50694444444444,14.87878787878788,14.87878787878788,10.036544696969695,6.291277777777778,0.9025,0.0,45.45454545454545,0.0,0.0,0.0,9.090909090909092,13.636363636363635,0.0,13.636363636363635,18.181818181818183,0.0,0.0,0
THE GREAT HILL,56,225,46,401.78571428571433,1088,483.5555555555555,121.73913043478262,302,134.22222222222223,157,69.77777777777779,27.11111111111111,7,3.111111111111111,5,2.2222222222222223,80,35.555555555555564,36.444444444444436,146.42857142857142,0.0,30.357142857142854,116.07142857142858,0.0,0.0,10.222222222222225,41.07142857142857,0.0,11.111111111111107,44.64285714285715,5.357142857142857,28.57142857142857,51.78571428571429,0,0.0,10.375063492063493,89.20487500000002,75.97954166666669,2.8515873015873017,6.011090610836325,9.533333333333333,3.35439523809524,5.26595555555555,7.128968253968254,7.128968253968254,9.216800396825397,6.4296051587301575,1.2209333333333334,0.0,28.57142857142857,0.0,0.0,12.5,7.142857142857142,3.571428571428571,0.0,28.57142857142857,14.285714285714285,5.357142857142857,0.0,0
THE ATROCIOUS FAIRYTALE,107,418,73,390.6542056074766,2169,518.8995215311005,146.57534246575344,648,155.0239234449761,231,55.26315789473685,35.16746411483253,40,9.569377990430624,7,1.6746411483253592,178,42.58373205741627,25.11961722488038,98.13084112149531,0.0,46.72897196261682,51.4018691588785,0.9345794392523364,0.0,35.16746411483253,137.38317757009347,0.0,11.244019138755979,43.92523364485981,3.7383177570093453,9.345794392523365,28.03738317757009,0,0.0,9.259793194115279,71.71962057863439,52.88364928676833,5.390368018602157,6.6634754853252325,11.710526315789473,4.963438492152218,7.1342583732057365,13.475920046505387,13.475920046505387,10.154617488709027,5.839825560076912,2.9428708133971293,0.0,20.560747663551396,0.0,0.0,0.9345794392523364,2.803738317757009,6.5420560747663545,0.0,42.056074766355145,26.168224299065407,0.9345794392523364,0.0,0
The Stellar One,72,314,56,436.1111111111112,1538,489.80891719745216,128.57142857142858,460,146.49681528662418,197,62.73885350318472,28.662420382165603,27,8.598726114649683,3,0.9554140127388536,160,50.955414012738856,29.29936305732484,127.77777777777777,0.0,25.0,102.77777777777777,0.0,0.0,29.29936305732484,127.77777777777777,0.0,15.286624203821654,66.66666666666666,9.722222222222225,22.222222222222207,2.7777777777777777,0,0.0,7.960451238499646,78.47216648973816,64.37589897381459,5.183934890304316,6.34340304914687,10.589171974522293,3.8205555555555577,6.2135031847133755,12.959837225760793,12.959837225760793,9.801999539985843,5.208350495399858,1.802579617834395,1.3888888888888888,22.222222222222207,0.0,1.3888888888888888,0.0,6.9444444444444455,5.5555555555555545,0.0,25.0,34.72222222222222,2.7777777777777777,0.0,0
Never Judge Book By Its Cover,18,93,20,516.6666666666667,426,458.0645161290323,90.0,124,133.33333333333331,69,74.19354838709677,18.27956989247312,7,7.526881720430107,1,1.0752688172043012,40,43.01075268817203,23.655913978494624,122.22222222222223,0.0,50.0,72.2222222222222,0.0,0.0,29.032258064516128,150.0,0.0,8.60215053763441,44.444444444444436,16.666666666666664,38.888888888888886,33.33333333333333,0,0.0,9.254868817204304,88.79083333333334,81.87431720430106,5.077419354838709,5.782433374561008,8.870967741935484,2.7281720430107548,5.405161290322578,12.693548387096774,12.693548387096774,9.265733333333333,5.957284946236559,0.3422580645161289,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,5.5555555555555545,55.55555555555557,5.5555555555555545,0.0,0.0,0
Werewolfs,78,311,70,398.71794871794884,1466,471.3826366559487,111.42857142857143,421,135.36977491961414,220,70.7395498392283,23.47266881028939,18,5.787781350482316,5,1.6077170418006432,136,43.72990353697749,27.00964630225081,107.69230769230772,0.0,25.64102564102564,80.76923076923076,7.6923076923076925,0.0,27.33118971061093,108.97435897435896,0.0,7.717041800643088,30.76923076923077,3.8461538461538463,26.92307692307693,21.794871794871803,0,0.0,9.082812334075356,88.26518323851927,77.54855301343885,3.909984335064721,5.962791765924753,9.389067524115756,2.7657119300849224,4.493504823151124,9.7749608376618,9.7749608376618,9.26662732294501,5.755596627916564,1.4617363344051446,0.0,25.64102564102564,0.0,0.0,0.0,2.564102564102564,11.538461538461535,0.0,42.30769230769232,17.94871794871795,0.0,0.0,0
THE ISLAND OF BUM BUM BA LOO,35,192,37,548.5714285714286,844,439.58333333333326,94.5945945945946,260,135.41666666666669,137,71.35416666666666,22.916666666666664,11,5.729166666666666,4,2.083333333333333,64,33.33333333333333,23.4375,128.57142857142858,0.0,48.57142857142857,80.0,0.0,0.0,24.479166666666664,134.28571428571428,0.0,6.770833333333332,37.142857142857146,2.8571428571428568,17.142857142857142,117.14285714285715,0,0.0,10.798758095238096,86.7045,77.01031250000003,4.485952380952381,5.931509849889642,9.296875,2.017232142857143,4.651666666666664,11.214880952380954,11.214880952380954,9.385346904761905,6.789438095238098,0.88171875,0.0,31.42857142857143,0.0,0.0,0.0,0.0,5.7142857142857135,8.571428571428571,22.857142857142854,31.42857142857143,0.0,0.0,0
King Michael,150,693,136,462.0,3339,481.8181818181818,110.29411764705885,969,139.82683982683986,473,68.25396825396825,24.81962481962482,48,6.926406926406926,13,1.8759018759018762,296,42.712842712842715,24.386724386724392,112.66666666666669,0.0,33.33333333333333,79.33333333333333,2.666666666666667,0.0,33.189033189033196,153.33333333333334,0.0,9.379509379509381,43.33333333333334,2.0,11.333333333333332,39.33333333333333,0,0.0,9.274794135642136,83.8521935064935,72.93179523809523,4.618562770562772,6.086066999241838,9.761904761904765,3.5736363636363637,6.123982683982682,11.546406926406927,11.546406926406927,9.518657212121212,5.915566897546897,3.4420779220779214,0.0,20.666666666666668,0.0,0.0,0.0,2.666666666666667,4.666666666666667,2.666666666666667,39.33333333333333,30.0,0.0,0.0,0
Are those your donots?,15,42,14,280.0,165,392.8571428571428,107.14285714285714,62,147.61904761904762,24,57.14285714285714,38.095238095238095,2,4.761904761904762,0,0.0,16,38.095238095238095,26.190476190476193,73.33333333333333,0.0,20.0,53.33333333333334,0.0,0.0,23.809523809523807,66.66666666666666,0.0,9.523809523809524,26.66666666666667,0.0,13.333333333333336,6.666666666666668,0,0.0,9.913641904761906,79.10728571428571,57.012428571428565,3.0247619047619048,6.5856858280031805,11.428571428571427,-1.5264285714285748,-3.2714285714285705,7.561904761904763,7.561904761904763,9.731606666666666,6.0739904761904775,0.32142857142857145,0.0,6.666666666666668,0.0,0.0,0.0,0.0,13.333333333333336,0.0,66.66666666666666,0.0,13.333333333333336,0.0,0
AND THAT WAS THE ODDEST OF THINGS,68,271,62,398.5294117647059,1280,472.3247232472325,109.67741935483869,368,135.7933579335793,181,66.78966789667896,30.62730627306273,7,2.5830258302583027,2,0.7380073800738007,122,45.01845018450185,27.30627306273063,108.8235294117647,0.0,38.23529411764706,70.58823529411767,0.0,0.0,33.948339483394825,135.29411764705884,0.0,9.963099630996313,39.70588235294117,0.0,16.176470588235293,7.352941176470589,0,0.0,8.879257304102453,87.90874565878012,71.23460543737791,2.627327979162145,6.156437807243524,9.981549815498157,2.8091415237681794,4.5453874538745405,6.568319947905363,6.568319947905363,9.2857536683308,5.649707673106143,1.6607749077490774,0.0,39.70588235294117,0.0,0.0,2.9411764705882346,4.411764705882354,1.4705882352941175,0.0,22.058823529411764,29.411764705882355,0.0,0.0,0
I want a Monkey,95,222,41,233.6842105263158,958,431.5315315315315,231.7073170731707,284,127.92792792792791,164,73.87387387387388,24.77477477477477,3,1.3513513513513509,1,0.4504504504504505,90,40.54054054054054,28.828828828828826,67.36842105263158,0.0,21.052631578947366,46.31578947368421,10.526315789473683,0.0,22.07207207207207,51.57894736842106,0.0,9.459459459459461,22.105263157894736,2.1052631578947367,1.0526315789473684,31.578947368421048,0,0.0,9.5045560170697,96.23607823613087,84.23542958748223,1.4752773826458039,5.7996138729899585,8.91891891891892,0.06355618776671433,-3.0926126126126166,3.6881934566145085,3.6881934566145085,8.799627036510195,5.8174335704125175,1.1004054054054055,0.0,13.684210526315795,0.0,0.0,0.0,1.0526315789473684,3.1578947368421053,0.0,78.94736842105263,3.1578947368421053,0.0,0.0,0
I like to expyore,29,124,25,427.5862068965517,617,497.5806451612903,116.0,177,142.74193548387098,74,59.67741935483871,37.903225806451616,3,2.419354838709677,1,0.8064516129032258,52,41.935483870967744,32.25806451612903,137.93103448275863,0.0,41.3793103448276,96.55172413793105,6.896551724137932,0.0,33.064516129032256,141.3793103448276,0.0,7.258064516129032,31.03448275862069,3.4482758620689653,6.896551724137932,10.344827586206897,0,0.0,9.380469855394884,81.73532258064517,59.567193548387095,2.6780867630700778,6.478041718201263,11.048387096774194,4.143979421579529,6.5351612903225815,6.695216907675194,6.695216907675194,9.624520133481647,5.937669632925473,0.9407258064516127,0.0,17.24137931034483,0.0,0.0,0.0,3.4482758620689653,3.4482758620689653,0.0,51.72413793103448,24.13793103448276,0.0,0.0,0
HOW TO BUILD A BRATCHET,29,132,27,455.1724137931035,665,503.7878787878788,107.40740740740742,201,152.27272727272728,87,65.9090909090909,18.939393939393934,20,15.151515151515152,2,1.5151515151515151,27,20.454545454545453,15.909090909090908,72.41379310344827,0.0,37.93103448275862,34.48275862068966,0.0,0.0,36.36363636363637,165.51724137931038,0.0,13.636363636363635,62.06896551724138,0.0,6.896551724137932,34.48275862068966,0,0.0,12.785992789968654,73.39227272727273,69.25163636363635,7.8812957157784735,6.198010745334157,10.113636363636363,4.574271159874608,7.319696969696968,19.703239289446188,19.703239289446188,10.079633228840123,7.7324858934169285,0.5045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,6.896551724137932,3.4482758620689653,79.3103448275862,10.344827586206897,0.0,0.0,0
Fielding Helen. - Bridget Jones’s Diary (Филдинг Хелен. Дневник Бриджит Джонс),7672,38797,6396,505.69603753910314,202479,521.8934453694874,119.94996873045652,64221,165.5308400134031,21639,55.774931051369954,28.540866561847572,6085,15.684202386782484,553,1.4253679408201665,12547,32.34012939144779,22.756914194396487,115.08081334723671,0.0,34.81491136600626,80.13555787278416,0.2867570385818561,0.0651720542231491,28.061448050106968,141.90563086548488,4.809697601668403,9.74817640539217,49.29614181438999,3.454118873826903,21.46767466110532,59.59332638164755,39,0.10052323633270614,10.934318803709786,61.66309456763909,52.534299970118674,8.296465104869407,6.642460800693537,11.633760342294506,5.679661464598367,9.034016032167436,20.74116276217352,20.74116276217352,10.722184737815263,6.819001595323598,221.46470526071602,0.09124087591240876,2.3983315954118867,0.09124087591240876,0.15641293013555788,0.5083420229405631,1.0557872784150155,1.2252346193952035,0.4431699687174139,12.51303441084463,2.554744525547445,0.7429614181438998,0.0,6
Raymond Mayweather and The Blue Planet,124,633,90,510.4838709677418,3174,501.42180094786727,137.77777777777777,965,152.44865718799366,375,59.24170616113744,31.595576619273306,58,9.162717219589258,7,1.1058451816745656,247,39.02053712480253,25.118483412322274,128.22580645161293,0.0,41.935483870967744,86.29032258064518,0.0,0.0,29.541864139020532,150.80645161290326,0.0,7.8988941548183265,40.32258064516129,3.2258064516129035,25.80645161290323,83.87096774193549,0,0.0,9.88185718799368,72.68202472863477,58.029076861336186,5.707022371706669,6.496782542803994,11.113744075829382,4.739386179483256,7.885181674565557,14.267555929266678,14.267555929266678,10.130670353666616,6.2770014396371625,4.0027488151658766,0.8064516129032258,24.19354838709677,0.0,0.0,3.2258064516129035,4.838709677419357,0.8064516129032258,0.8064516129032258,32.25806451612903,31.451612903225808,1.6129032258064515,0.0,1
